func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	6.1332e-05	16.3047
m_sign(Dense)	Dense	float	2000	2000	0.000209782	19.0674
m_sign(Dense)	Dense	float	3000	3000	0.00046571	19.3253
m_sign(Dense)	Dense	float	4000	4000	0.00552461	2.89613
m_sign(Dense)	Dense	float	5000	5000	0.0114087	2.1913
m_sign(Dense)	Dense	float	6000	6000	0.0154408	2.33148
m_sign(Dense)	Dense	float	7000	7000	0.0120986	4.05004
m_sign(Dense)	Dense	float	8000	8000	0.0282623	2.2645
m_sign(Dense)	Dense	float	9000	9000	0.0361168	2.24272
m_sign(Dense)	Dense	float	10000	10000	0.0271131	3.68825
m_sign(Dense)	Dense	double	1000	1000	6.1189e-05	16.3428
m_sign(Dense)	Dense	double	2000	2000	0.000221431	18.0643
m_sign(Dense)	Dense	double	3000	3000	0.00445448	2.02044
m_sign(Dense)	Dense	double	4000	4000	0.0135216	1.1833
m_sign(Dense)	Dense	double	5000	5000	0.0222776	1.1222
m_sign(Dense)	Dense	double	6000	6000	0.0318186	1.13142
m_sign(Dense)	Dense	double	7000	7000	0.0445346	1.10027
m_sign(Dense)	Dense	double	8000	8000	0.0257339	2.48699
m_sign(Dense)	Dense	double	9000	9000	0.0707531	1.14483
m_sign(Dense)	Dense	double	10000	10000	0.0479547	2.0853
