func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.000414888	1.95234
m_sinh(CRS)	CRS	float	20000	20000	0.000691509	2.3427
m_sinh(CRS)	CRS	float	30000	30000	0.00102879	2.36201
m_sinh(CRS)	CRS	float	40000	40000	0.00116447	2.78238
m_sinh(CRS)	CRS	float	50000	50000	0.00141156	2.86917
m_sinh(CRS)	CRS	float	60000	60000	0.00174513	2.78488
m_sinh(CRS)	CRS	float	70000	70000	0.00175701	3.22707
m_sinh(CRS)	CRS	float	80000	80000	0.00180149	3.59703
m_sinh(CRS)	CRS	float	90000	90000	0.00187572	3.88651
m_sinh(CRS)	CRS	float	100000	100000	0.00208507	3.88477
m_sinh(CRS)	CRS	double	10000	10000	0.00182275	0.444383
m_sinh(CRS)	CRS	double	20000	20000	0.00337809	0.479561
m_sinh(CRS)	CRS	double	30000	30000	0.00490444	0.49547
m_sinh(CRS)	CRS	double	40000	40000	0.00641724	0.50489
m_sinh(CRS)	CRS	double	50000	50000	0.00845448	0.479036
m_sinh(CRS)	CRS	double	60000	60000	0.00954153	0.509352
m_sinh(CRS)	CRS	double	70000	70000	0.0111059	0.51054
m_sinh(CRS)	CRS	double	80000	80000	0.0126513	0.512201
m_sinh(CRS)	CRS	double	90000	90000	0.0142053	0.51319
m_sinh(CRS)	CRS	double	100000	100000	0.0157516	0.514233
