func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000458998	1.76472
m_tan(CRS)	CRS	float	20000	20000	0.000751777	2.15489
m_tan(CRS)	CRS	float	30000	30000	0.00105666	2.29971
m_tan(CRS)	CRS	float	40000	40000	0.00137838	2.35058
m_tan(CRS)	CRS	float	50000	50000	0.00167494	2.418
m_tan(CRS)	CRS	float	60000	60000	0.00180678	2.68987
m_tan(CRS)	CRS	float	70000	70000	0.00202647	2.79797
m_tan(CRS)	CRS	float	80000	80000	0.00229151	2.82783
m_tan(CRS)	CRS	float	90000	90000	0.00234699	3.1061
m_tan(CRS)	CRS	float	100000	100000	0.00241655	3.35189
m_tan(CRS)	CRS	double	10000	10000	0.0014593	0.555059
m_tan(CRS)	CRS	double	20000	20000	0.00267262	0.606146
m_tan(CRS)	CRS	double	30000	30000	0.00385414	0.630491
m_tan(CRS)	CRS	double	40000	40000	0.00502432	0.644863
m_tan(CRS)	CRS	double	50000	50000	0.00624324	0.648702
m_tan(CRS)	CRS	double	60000	60000	0.00745309	0.652079
m_tan(CRS)	CRS	double	70000	70000	0.00865093	0.655421
m_tan(CRS)	CRS	double	80000	80000	0.00987437	0.656245
m_tan(CRS)	CRS	double	90000	90000	0.0110242	0.661272
m_tan(CRS)	CRS	double	100000	100000	0.0122497	0.66124
