func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	0.000344285	4.7054	18.8216
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.000568041	5.70381	22.8152
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000745487	6.51923	26.0769
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.000949432	6.82513	27.3005
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.000986105	8.21414	32.8566
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00109095	8.90964	35.6386
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00127355	8.90426	35.617
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.00139413	9.29614	37.1846
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.00154495	9.43723	37.7489
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.00169526	9.55604	38.2242
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.000404235	4.00757	32.0605
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.000679027	4.77154	38.1723
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.000950611	5.1125	40.9
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00123025	5.26722	42.1377
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.00150548	5.38035	43.0428
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.00176942	5.49334	43.9467
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.00203645	5.5685	44.548
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.00229909	5.63702	45.0961
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0025634	5.68776	45.502
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.00282454	5.73545	45.8836
