func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	vector	float	1000	0.000234255	0.00426885	0.0341508
scal	vector	float	10000	0.000355591	0.0281222	0.224977
scal	vector	float	100000	0.000396031	0.252506	2.02005
scal	vector	float	1000000	0.000719139	1.39055	11.1244
scal	vector	float	10000000	0.00145934	6.8524	54.8192
scal	vector	float	100000000	0.00907772	11.016	88.1279
scal	vector	double	1000	0.000356698	0.00280349	0.0448559
scal	vector	double	10000	0.00035188	0.0284188	0.4547
scal	vector	double	100000	0.000387167	0.258287	4.13259
scal	vector	double	1000000	0.000791873	1.26283	20.2053
scal	vector	double	10000000	0.00226501	4.415	70.64
scal	vector	double	100000000	0.0172144	5.8091	92.9457
