func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000501698	1.99323
m_tan(Dense)	Dense	float	2000	2000	0.00156241	2.56014
m_tan(Dense)	Dense	float	3000	3000	0.00345358	2.60599
m_tan(Dense)	Dense	float	4000	4000	0.00592727	2.69939
m_tan(Dense)	Dense	float	5000	5000	0.00917592	2.72452
m_tan(Dense)	Dense	float	6000	6000	0.013165	2.73452
m_tan(Dense)	Dense	float	7000	7000	0.0184507	2.65573
m_tan(Dense)	Dense	float	8000	8000	0.02331	2.7456
m_tan(Dense)	Dense	float	9000	9000	0.0297743	2.72047
m_tan(Dense)	Dense	float	10000	10000	0.0364638	2.74245
m_tan(Dense)	Dense	double	1000	1000	0.000689165	1.45103
m_tan(Dense)	Dense	double	2000	2000	0.00289123	1.38349
m_tan(Dense)	Dense	double	3000	3000	0.00636603	1.41375
m_tan(Dense)	Dense	double	4000	4000	0.0111952	1.42919
m_tan(Dense)	Dense	double	5000	5000	0.0180037	1.38861
m_tan(Dense)	Dense	double	6000	6000	0.0261333	1.37755
m_tan(Dense)	Dense	double	7000	7000	0.0361406	1.35582
m_tan(Dense)	Dense	double	8000	8000	0.0474579	1.34856
m_tan(Dense)	Dense	double	9000	9000	0.0601354	1.34696
m_tan(Dense)	Dense	double	10000	10000	0.0740593	1.35027
