func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	0.000287165	5.64135	22.5654
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.00128024	2.53077	10.1231
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.00191967	2.53169	10.1267
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00254649	2.54468	10.1787
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00321786	2.5172	10.0688
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00397273	2.44668	9.78673
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00462606	2.45133	9.80531
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.0052941	2.44801	9.79202
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.00594848	2.45105	9.80418
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.00661064	2.4506	9.80238
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.00127115	1.27444	10.1955
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00253267	1.27928	10.2343
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.0038747	1.25429	10.0343
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00529103	1.22471	9.79771
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.00660796	1.2258	9.80636
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.00793494	1.22496	9.79969
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.00924729	1.22631	9.81044
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0105686	1.22628	9.81023
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.0118849	1.22677	9.81416
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0132087	1.22647	9.81174
