func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atan	vector	float	1000	4.51471e-05	0.0221498	0.177199
atan	vector	float	10000	4.35901e-05	0.22941	1.83528
atan	vector	float	100000	7.49293e-05	1.33459	10.6767
atan	vector	float	1000000	0.000257643	3.88135	31.0508
atan	vector	float	10000000	0.00205163	4.87418	38.9934
atan	vector	float	100000000	0.0159466	6.27091	50.1673
atan	vector	double	1000	3.95662e-05	0.0252741	0.404385
atan	vector	double	10000	7.54126e-05	0.132604	2.12166
atan	vector	double	100000	0.000164192	0.609044	9.7447
atan	vector	double	1000000	0.000737112	1.35665	21.7063
atan	vector	double	10000000	0.00633565	1.57837	25.2539
atan	vector	double	100000000	0.0625384	1.59902	25.5843
