func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000191001	5.23557	62.8268
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.000574638	6.9609	83.5308
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00128159	7.02251	84.2701
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199605	8.01584	96.1901
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.00326093	7.66652	91.9982
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.00456302	7.88951	94.6741
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.00614174	7.97819	95.7383
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0079904	8.00961	96.1153
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100275	8.07782	96.9338
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123204	8.11665	97.3998
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000367711	2.71953	65.2687
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00105722	3.78351	90.8044
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00226753	3.96908	95.258
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.00408474	3.91702	94.0084
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.00625585	3.99626	95.9102
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.00890357	4.04332	97.0398
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120206	4.07633	97.8318
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156277	4.09531	98.2873
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197089	4.10982	98.6357
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.024273	4.1198	98.8753
