func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(CRS)	CRS	float	10000	10000	0.000257478	3.1459
m_sign(CRS)	CRS	float	20000	20000	0.000452322	3.58152
m_sign(CRS)	CRS	float	30000	30000	0.000647006	3.75576
m_sign(CRS)	CRS	float	40000	40000	0.000843172	3.84263
m_sign(CRS)	CRS	float	50000	50000	0.0011492	3.52418
m_sign(CRS)	CRS	float	60000	60000	0.00120205	4.0431
m_sign(CRS)	CRS	float	70000	70000	0.00127775	4.43747
m_sign(CRS)	CRS	float	80000	80000	0.00143206	4.52495
m_sign(CRS)	CRS	float	90000	90000	0.00142914	5.10097
m_sign(CRS)	CRS	float	100000	100000	0.00157991	5.12689
m_sign(CRS)	CRS	double	10000	10000	0.000325396	2.48928
m_sign(CRS)	CRS	double	20000	20000	0.000589179	2.74959
m_sign(CRS)	CRS	double	30000	30000	0.000855036	2.84199
m_sign(CRS)	CRS	double	40000	40000	0.00112012	2.89254
m_sign(CRS)	CRS	double	50000	50000	0.00138343	2.92751
m_sign(CRS)	CRS	double	60000	60000	0.00164767	2.94962
m_sign(CRS)	CRS	double	70000	70000	0.00191259	2.96457
m_sign(CRS)	CRS	double	80000	80000	0.00217575	2.97829
m_sign(CRS)	CRS	double	90000	90000	0.00244048	2.98712
m_sign(CRS)	CRS	double	100000	100000	0.00272029	2.97762
