func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000202612	4.93555
m_sin(Dense)	Dense	float	2000	2000	0.000631093	6.33821
m_sin(Dense)	Dense	float	3000	3000	0.00134236	6.70459
m_sin(Dense)	Dense	float	4000	4000	0.00234668	6.81815
m_sin(Dense)	Dense	float	5000	5000	0.003154	7.92645
m_sin(Dense)	Dense	float	6000	6000	0.00402624	8.94134
m_sin(Dense)	Dense	float	7000	7000	0.00543808	9.01053
m_sin(Dense)	Dense	float	8000	8000	0.00710638	9.00599
m_sin(Dense)	Dense	float	9000	9000	0.0089469	9.05342
m_sin(Dense)	Dense	float	10000	10000	0.0110303	9.06594
m_sin(Dense)	Dense	double	1000	1000	0.000628174	1.59191
m_sin(Dense)	Dense	double	2000	2000	0.00186297	2.14711
m_sin(Dense)	Dense	double	3000	3000	0.00391006	2.30176
m_sin(Dense)	Dense	double	4000	4000	0.00697295	2.29458
m_sin(Dense)	Dense	double	5000	5000	0.0109102	2.29142
m_sin(Dense)	Dense	double	6000	6000	0.0156206	2.30464
m_sin(Dense)	Dense	double	7000	7000	0.0211776	2.31377
m_sin(Dense)	Dense	double	8000	8000	0.0275819	2.32036
m_sin(Dense)	Dense	double	9000	9000	0.0348441	2.32464
m_sin(Dense)	Dense	double	10000	10000	0.0429523	2.32816
