func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sinh	vector	float	1000	6.21326e-05	0.0160946	0.128757
sinh	vector	float	10000	6.04591e-05	0.165401	1.32321
sinh	vector	float	100000	7.14675e-05	1.39924	11.1939
sinh	vector	float	1000000	0.000213029	4.6942	37.5536
sinh	vector	float	10000000	0.00160511	6.2301	49.8408
sinh	vector	float	100000000	0.0119293	8.38272	67.0617
sinh	vector	double	1000	4.60626e-05	0.0217096	0.347353
sinh	vector	double	10000	6.10002e-05	0.163934	2.62294
sinh	vector	double	100000	0.000154666	0.646555	10.3449
sinh	vector	double	1000000	0.00112693	0.887363	14.1978
sinh	vector	double	10000000	0.010242	0.976369	15.6219
sinh	vector	double	100000000	0.100838	0.99169	15.867
