func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00385766
convert(COO,CRS)	CRS	float	20000	20000	0.00832469
convert(COO,CRS)	CRS	float	30000	30000	0.0140394
convert(COO,CRS)	CRS	float	40000	40000	0.020419
convert(COO,CRS)	CRS	float	50000	50000	0.0254407
convert(COO,CRS)	CRS	float	60000	60000	0.0309621
convert(COO,CRS)	CRS	float	70000	70000	0.0339478
convert(COO,CRS)	CRS	float	80000	80000	0.0382518
convert(COO,CRS)	CRS	float	90000	90000	0.0424348
convert(COO,CRS)	CRS	float	100000	100000	0.0470475
convert(COO,CRS)	CRS	double	10000	10000	0.00373442
convert(COO,CRS)	CRS	double	20000	20000	0.0071893
convert(COO,CRS)	CRS	double	30000	30000	0.0183632
convert(COO,CRS)	CRS	double	40000	40000	0.0243366
convert(COO,CRS)	CRS	double	50000	50000	0.0286429
convert(COO,CRS)	CRS	double	60000	60000	0.0398753
convert(COO,CRS)	CRS	double	70000	70000	0.0465832
convert(COO,CRS)	CRS	double	80000	80000	0.0526573
convert(COO,CRS)	CRS	double	90000	90000	0.0571838
convert(COO,CRS)	CRS	double	100000	100000	0.0622983
