func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00838106	238.633
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00488302	1382.34
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00917033	1744.76
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0157236	1987.46
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0259016	2084.81
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0413258	2074.98
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0612765	2088.89
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0894611	2037.2
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122807	2035.71
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0281885	70.9509
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0887585	76.049
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208934	76.5793
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.406248	76.9234
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.681998	79.1791
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08901	78.7414
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.62465	78.7863
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.32758	78.3002
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.19655	78.2092
