func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00807187	247.774
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0261942	257.69
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0621534	257.428
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.117062	266.953
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.201966	267.372
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.330604	259.374
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.483811	264.566
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.694962	262.245
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.949668	263.25
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0162221	123.289
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0535234	126.113
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.129467	123.583
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.248849	125.578
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.426746	126.539
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.68333	125.488
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.00896	126.864
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	1.43058	127.396
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	1.95129	128.12
