func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	5.21138e-05	19.1888
m_ceil(Dense)	Dense	float	2000	2000	0.00124439	3.21443
m_ceil(Dense)	Dense	float	3000	3000	0.00305441	2.94656
m_ceil(Dense)	Dense	float	4000	4000	0.00538088	2.97349
m_ceil(Dense)	Dense	float	5000	5000	0.00838208	2.98255
m_ceil(Dense)	Dense	float	6000	6000	0.0120499	2.98758
m_ceil(Dense)	Dense	float	7000	7000	0.0168166	2.91378
m_ceil(Dense)	Dense	float	8000	8000	0.0224503	2.85074
m_ceil(Dense)	Dense	float	9000	9000	0.0287319	2.81917
m_ceil(Dense)	Dense	float	10000	10000	0.0357655	2.79599
m_ceil(Dense)	Dense	double	1000	1000	7.90388e-05	12.652
m_ceil(Dense)	Dense	double	2000	2000	0.00272056	1.47028
m_ceil(Dense)	Dense	double	3000	3000	0.00606769	1.48327
m_ceil(Dense)	Dense	double	4000	4000	0.0107507	1.48828
m_ceil(Dense)	Dense	double	5000	5000	0.0171701	1.45602
m_ceil(Dense)	Dense	double	6000	6000	0.0253867	1.41806
m_ceil(Dense)	Dense	double	7000	7000	0.0350642	1.39744
m_ceil(Dense)	Dense	double	8000	8000	0.0461323	1.38731
m_ceil(Dense)	Dense	double	9000	9000	0.0586774	1.38043
m_ceil(Dense)	Dense	double	10000	10000	0.0726292	1.37686
