func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(CRS)	CRS	float	10000	10000	0.000418821	1.934
m_sin(CRS)	CRS	float	20000	20000	0.000841612	1.92488
m_sin(CRS)	CRS	float	30000	30000	0.00178842	1.35874
m_sin(CRS)	CRS	float	40000	40000	0.00244837	1.32333
m_sin(CRS)	CRS	float	50000	50000	0.00299005	1.35449
m_sin(CRS)	CRS	float	60000	60000	0.00345873	1.40514
m_sin(CRS)	CRS	float	70000	70000	0.00413769	1.37033
m_sin(CRS)	CRS	float	80000	80000	0.00486303	1.3325
m_sin(CRS)	CRS	float	90000	90000	0.00550421	1.32444
m_sin(CRS)	CRS	float	100000	100000	0.00611278	1.32509
m_sin(CRS)	CRS	double	10000	10000	0.00114152	0.709579
m_sin(CRS)	CRS	double	20000	20000	0.00227959	0.710653
m_sin(CRS)	CRS	double	30000	30000	0.00340158	0.714374
m_sin(CRS)	CRS	double	40000	40000	0.00451251	0.718003
m_sin(CRS)	CRS	double	50000	50000	0.00567825	0.713248
m_sin(CRS)	CRS	double	60000	60000	0.00679728	0.714992
m_sin(CRS)	CRS	double	70000	70000	0.00794211	0.713916
m_sin(CRS)	CRS	double	80000	80000	0.0090847	0.713287
m_sin(CRS)	CRS	double	90000	90000	0.0104178	0.699762
m_sin(CRS)	CRS	double	100000	100000	0.0113676	0.712554
