func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00112123
convert(COO,Dense)	Dense	float	2000	2000	0.00381362
convert(COO,Dense)	Dense	float	3000	3000	0.0106143
convert(COO,Dense)	Dense	float	4000	4000	0.0217421
convert(COO,Dense)	Dense	float	5000	5000	0.0421265
convert(COO,Dense)	Dense	float	6000	6000	0.0598113
convert(COO,Dense)	Dense	float	7000	7000	0.0787773
convert(COO,Dense)	Dense	float	8000	8000	0.0989397
convert(COO,Dense)	Dense	float	9000	9000	0.121281
convert(COO,Dense)	Dense	float	10000	10000	0.145274
convert(COO,Dense)	Dense	double	1000	1000	0.00163177
convert(COO,Dense)	Dense	double	2000	2000	0.00682537
convert(COO,Dense)	Dense	double	3000	3000	0.0300791
convert(COO,Dense)	Dense	double	4000	4000	0.051897
convert(COO,Dense)	Dense	double	5000	5000	0.0780622
convert(COO,Dense)	Dense	double	6000	6000	0.107255
convert(COO,Dense)	Dense	double	7000	7000	0.139574
convert(COO,Dense)	Dense	double	8000	8000	0.176798
convert(COO,Dense)	Dense	double	9000	9000	0.216681
convert(COO,Dense)	Dense	double	10000	10000	0.263351
