func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.00163121	0.496565
m_tan(CRS)	CRS	float	20000	20000	0.00177201	0.914218
m_tan(CRS)	CRS	float	30000	30000	0.00267098	0.909777
m_tan(CRS)	CRS	float	40000	40000	0.00360119	0.899703
m_tan(CRS)	CRS	float	50000	50000	0.00448365	0.903282
m_tan(CRS)	CRS	float	60000	60000	0.00544698	0.892238
m_tan(CRS)	CRS	float	70000	70000	0.00636264	0.891139
m_tan(CRS)	CRS	float	80000	80000	0.00725473	0.89321
m_tan(CRS)	CRS	float	90000	90000	0.00801762	0.909247
m_tan(CRS)	CRS	float	100000	100000	0.00889116	0.911018
m_tan(CRS)	CRS	double	10000	10000	0.00171506	0.472287
m_tan(CRS)	CRS	double	20000	20000	0.00343424	0.47172
m_tan(CRS)	CRS	double	30000	30000	0.00528294	0.459971
m_tan(CRS)	CRS	double	40000	40000	0.00493484	0.656557
m_tan(CRS)	CRS	double	50000	50000	0.0055098	0.735054
m_tan(CRS)	CRS	double	60000	60000	0.00706457	0.68794
m_tan(CRS)	CRS	double	70000	70000	0.00793422	0.714626
m_tan(CRS)	CRS	double	80000	80000	0.00902757	0.717801
m_tan(CRS)	CRS	double	90000	90000	0.0101506	0.718183
m_tan(CRS)	CRS	double	100000	100000	0.0119584	0.677348
