func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000190734	5.24291	62.9149
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.000667052	5.99653	71.9584
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00119187	7.55114	90.6137
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199499	8.02008	96.241
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.00320997	7.78824	93.4588
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.00461789	7.79577	93.5492
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.00616882	7.94317	95.318
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.00799734	8.00266	96.0319
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100384	8.069	96.8279
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123371	8.10565	97.2678
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.000399504	2.5031	60.0745
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102593	3.89892	93.574
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00226722	3.96962	95.2709
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.00403167	3.96858	95.246
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.00620691	4.02777	96.6665
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.00886539	4.06073	97.4576
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120387	4.07021	97.685
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156597	4.08694	98.0865
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0196776	4.11637	98.7928
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242487	4.12393	98.9743
