func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(Dense)	Dense	float	1000	1000	0.00103346	0.967622
m_asin(Dense)	Dense	float	2000	2000	0.000955954	4.1843
m_asin(Dense)	Dense	float	3000	3000	0.00536871	1.67638
m_asin(Dense)	Dense	float	4000	4000	0.0121778	1.31387
m_asin(Dense)	Dense	float	5000	5000	0.00862446	2.89873
m_asin(Dense)	Dense	float	6000	6000	0.00787217	4.57307
m_asin(Dense)	Dense	float	7000	7000	0.0266053	1.84174
m_asin(Dense)	Dense	float	8000	8000	0.035453	1.80521
m_asin(Dense)	Dense	float	9000	9000	0.0320953	2.52374
m_asin(Dense)	Dense	float	10000	10000	0.0425324	2.35115
m_asin(Dense)	Dense	double	1000	1000	0.00062715	1.59452
m_asin(Dense)	Dense	double	2000	2000	0.00234804	1.70355
m_asin(Dense)	Dense	double	3000	3000	0.00564376	1.59468
m_asin(Dense)	Dense	double	4000	4000	0.00982761	1.62807
m_asin(Dense)	Dense	double	5000	5000	0.0227222	1.10025
m_asin(Dense)	Dense	double	6000	6000	0.0287964	1.25016
m_asin(Dense)	Dense	double	7000	7000	0.039082	1.25377
m_asin(Dense)	Dense	double	8000	8000	0.0548062	1.16775
m_asin(Dense)	Dense	double	9000	9000	0.0693548	1.16791
m_asin(Dense)	Dense	double	10000	10000	0.0723272	1.38261
