func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(CRS,CRS,CRS)	CRS	float	10000	10000	0.00146973	1.10225	6.61348
mm_div(CRS,CRS,CRS)	CRS	float	20000	20000	0.00191319	1.69351	10.1611
mm_div(CRS,CRS,CRS)	CRS	float	30000	30000	0.002959	1.64244	9.85467
mm_div(CRS,CRS,CRS)	CRS	float	40000	40000	0.00386574	1.67626	10.0576
mm_div(CRS,CRS,CRS)	CRS	float	50000	50000	0.00493522	1.64127	9.84759
mm_div(CRS,CRS,CRS)	CRS	float	60000	60000	0.00560187	1.73513	10.4108
mm_div(CRS,CRS,CRS)	CRS	float	70000	70000	0.00654866	1.73165	10.3899
mm_div(CRS,CRS,CRS)	CRS	float	80000	80000	0.00746785	1.73544	10.4126
mm_div(CRS,CRS,CRS)	CRS	float	90000	90000	0.00846567	1.72225	10.3335
mm_div(CRS,CRS,CRS)	CRS	float	100000	100000	0.00932105	1.738	10.428
mm_div(CRS,CRS,CRS)	CRS	double	10000	10000	0.00169703	0.954609	11.4553
mm_div(CRS,CRS,CRS)	CRS	double	20000	20000	0.00377814	0.857566	10.2908
mm_div(CRS,CRS,CRS)	CRS	double	30000	30000	0.00529316	0.918167	11.018
mm_div(CRS,CRS,CRS)	CRS	double	40000	40000	0.00749007	0.865146	10.3818
mm_div(CRS,CRS,CRS)	CRS	double	50000	50000	0.0093795	0.863585	10.363
mm_div(CRS,CRS,CRS)	CRS	double	60000	60000	0.0122144	0.795779	9.54935
mm_div(CRS,CRS,CRS)	CRS	double	70000	70000	0.0159224	0.712204	8.54645
mm_div(CRS,CRS,CRS)	CRS	double	80000	80000	0.0230301	0.562741	6.75289
mm_div(CRS,CRS,CRS)	CRS	double	90000	90000	0.0240404	0.606478	7.27774
mm_div(CRS,CRS,CRS)	CRS	double	100000	100000	0.0213203	0.75984	9.11808
