func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.000195725	5.1092
m_tanh(Dense)	Dense	float	2000	2000	0.000599846	6.66838
m_tanh(Dense)	Dense	float	3000	3000	0.00127492	7.05924
m_tanh(Dense)	Dense	float	4000	4000	0.00224725	7.11983
m_tanh(Dense)	Dense	float	5000	5000	0.00310597	8.04902
m_tanh(Dense)	Dense	float	6000	6000	0.0038646	9.31532
m_tanh(Dense)	Dense	float	7000	7000	0.00520445	9.41501
m_tanh(Dense)	Dense	float	8000	8000	0.00677539	9.44595
m_tanh(Dense)	Dense	float	9000	9000	0.00849953	9.52994
m_tanh(Dense)	Dense	float	10000	10000	0.0104585	9.56161
m_tanh(Dense)	Dense	double	1000	1000	0.00044563	2.24401
m_tanh(Dense)	Dense	double	2000	2000	0.00144566	2.7669
m_tanh(Dense)	Dense	double	3000	3000	0.00314053	2.86576
m_tanh(Dense)	Dense	double	4000	4000	0.00558001	2.86738
m_tanh(Dense)	Dense	double	5000	5000	0.00871784	2.86768
m_tanh(Dense)	Dense	double	6000	6000	0.0124659	2.88788
m_tanh(Dense)	Dense	double	7000	7000	0.0169635	2.88855
m_tanh(Dense)	Dense	double	8000	8000	0.0220505	2.90243
m_tanh(Dense)	Dense	double	9000	9000	0.0278469	2.90876
m_tanh(Dense)	Dense	double	10000	10000	0.034405	2.90655
