func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.000368731	2.19673
m_tanh(CRS)	CRS	float	20000	20000	0.000626574	2.58549
m_tanh(CRS)	CRS	float	30000	30000	0.000852795	2.84945
m_tanh(CRS)	CRS	float	40000	40000	0.00107761	3.00666
m_tanh(CRS)	CRS	float	50000	50000	0.00129777	3.12073
m_tanh(CRS)	CRS	float	60000	60000	0.00133822	3.63169
m_tanh(CRS)	CRS	float	70000	70000	0.00160889	3.52417
m_tanh(CRS)	CRS	float	80000	80000	0.00165273	3.92079
m_tanh(CRS)	CRS	float	90000	90000	0.00171764	4.24419
m_tanh(CRS)	CRS	float	100000	100000	0.00190718	4.24711
m_tanh(CRS)	CRS	double	10000	10000	0.000818961	0.989058
m_tanh(CRS)	CRS	double	20000	20000	0.00141281	1.14665
m_tanh(CRS)	CRS	double	30000	30000	0.00210606	1.15381
m_tanh(CRS)	CRS	double	40000	40000	0.00271328	1.19413
m_tanh(CRS)	CRS	double	50000	50000	0.00327241	1.23762
m_tanh(CRS)	CRS	double	60000	60000	0.00392902	1.23695
m_tanh(CRS)	CRS	double	70000	70000	0.00452048	1.25429
m_tanh(CRS)	CRS	double	80000	80000	0.0051051	1.26932
m_tanh(CRS)	CRS	double	90000	90000	0.00572814	1.27266
m_tanh(CRS)	CRS	double	100000	100000	0.00637693	1.2702
