func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(Dense)	Dense	float	1000	1000	0.000108505	9.21614
m_reciprocal(Dense)	Dense	float	2000	2000	0.00123604	3.23614
m_reciprocal(Dense)	Dense	float	3000	3000	0.0030549	2.94608
m_reciprocal(Dense)	Dense	float	4000	4000	0.0054161	2.95416
m_reciprocal(Dense)	Dense	float	5000	5000	0.00841348	2.97142
m_reciprocal(Dense)	Dense	float	6000	6000	0.0121115	2.97237
m_reciprocal(Dense)	Dense	float	7000	7000	0.0164525	2.97826
m_reciprocal(Dense)	Dense	float	8000	8000	0.0215081	2.97562
m_reciprocal(Dense)	Dense	float	9000	9000	0.0271904	2.97899
m_reciprocal(Dense)	Dense	float	10000	10000	0.033577	2.97823
m_reciprocal(Dense)	Dense	double	1000	1000	0.000148384	6.73926
m_reciprocal(Dense)	Dense	double	2000	2000	0.00271389	1.4739
m_reciprocal(Dense)	Dense	double	3000	3000	0.00605914	1.48536
m_reciprocal(Dense)	Dense	double	4000	4000	0.0107365	1.49024
m_reciprocal(Dense)	Dense	double	5000	5000	0.0167036	1.49669
m_reciprocal(Dense)	Dense	double	6000	6000	0.0240349	1.49782
m_reciprocal(Dense)	Dense	double	7000	7000	0.0326979	1.49857
m_reciprocal(Dense)	Dense	double	8000	8000	0.0427135	1.49836
m_reciprocal(Dense)	Dense	double	9000	9000	0.0541348	1.49626
m_reciprocal(Dense)	Dense	double	10000	10000	0.0666495	1.50039
