func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00112432
convert(COO,Dense)	Dense	float	2000	2000	0.00410851
convert(COO,Dense)	Dense	float	3000	3000	0.00967781
convert(COO,Dense)	Dense	float	4000	4000	0.0167532
convert(COO,Dense)	Dense	float	5000	5000	0.0243226
convert(COO,Dense)	Dense	float	6000	6000	0.0342027
convert(COO,Dense)	Dense	float	7000	7000	0.0458865
convert(COO,Dense)	Dense	float	8000	8000	0.0583309
convert(COO,Dense)	Dense	float	9000	9000	0.0728144
convert(COO,Dense)	Dense	float	10000	10000	0.0929949
convert(COO,Dense)	Dense	double	1000	1000	0.00277081
convert(COO,Dense)	Dense	double	2000	2000	0.00745303
convert(COO,Dense)	Dense	double	3000	3000	0.0175704
convert(COO,Dense)	Dense	double	4000	4000	0.0294742
convert(COO,Dense)	Dense	double	5000	5000	0.0445922
convert(COO,Dense)	Dense	double	6000	6000	0.063053
convert(COO,Dense)	Dense	double	7000	7000	0.089066
convert(COO,Dense)	Dense	double	8000	8000	0.148903
convert(COO,Dense)	Dense	double	9000	9000	0.212209
convert(COO,Dense)	Dense	double	10000	10000	0.270181
