func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atanh	vector	float	1000	4.61636e-05	0.0216621	0.173297
atanh	vector	float	10000	4.3428e-05	0.230266	1.84213
atanh	vector	float	100000	7.30498e-05	1.36893	10.9514
atanh	vector	float	1000000	0.00021721	4.60383	36.8307
atanh	vector	float	10000000	0.00165355	6.04759	48.3807
atanh	vector	float	100000000	0.0131589	7.59942	60.7954
atanh	vector	double	1000	4.65933e-05	0.0214623	0.343397
atanh	vector	double	10000	4.47834e-05	0.223297	3.57275
atanh	vector	double	100000	0.000118901	0.841037	13.4566
atanh	vector	double	1000000	0.000732504	1.36518	21.8429
atanh	vector	double	10000000	0.0064186	1.55797	24.9275
atanh	vector	double	100000000	0.0625254	1.59935	25.5896
