func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.00179201	0.452007
m_tan(CRS)	CRS	float	20000	20000	0.00330142	0.490698
m_tan(CRS)	CRS	float	30000	30000	0.00486004	0.499996
m_tan(CRS)	CRS	float	40000	40000	0.00643201	0.503731
m_tan(CRS)	CRS	float	50000	50000	0.00803476	0.50406
m_tan(CRS)	CRS	float	60000	60000	0.00960949	0.50575
m_tan(CRS)	CRS	float	70000	70000	0.0112445	0.504246
m_tan(CRS)	CRS	float	80000	80000	0.0128001	0.506248
m_tan(CRS)	CRS	float	90000	90000	0.0143421	0.508295
m_tan(CRS)	CRS	float	100000	100000	0.0159419	0.508095
m_tan(CRS)	CRS	double	10000	10000	0.00232748	0.348016
m_tan(CRS)	CRS	double	20000	20000	0.00466779	0.34706
m_tan(CRS)	CRS	double	30000	30000	0.00701818	0.346244
m_tan(CRS)	CRS	double	40000	40000	0.00944196	0.343149
m_tan(CRS)	CRS	double	50000	50000	0.0117077	0.345927
m_tan(CRS)	CRS	double	60000	60000	0.0140654	0.34553
m_tan(CRS)	CRS	double	70000	70000	0.0165006	0.343624
m_tan(CRS)	CRS	double	80000	80000	0.0187575	0.345463
m_tan(CRS)	CRS	double	90000	90000	0.0211465	0.344738
m_tan(CRS)	CRS	double	100000	100000	0.0233208	0.347329
