func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
copy	vector	float	1000	9.41667e-08	0	84.9558
copy	vector	float	10000	8.927e-07	0	89.6158
copy	vector	float	100000	9.41037e-06	0	85.0126
copy	vector	float	1000000	0.000506035	0	15.8092
copy	vector	float	10000000	0.0046936	0	17.0445
copy	vector	float	100000000	0.04653	0	17.1932
copy	vector	double	1000	1.68667e-07	0	94.8617
copy	vector	double	10000	1.73393e-06	0	92.2758
copy	vector	double	100000	1.93791e-05	0	82.563
copy	vector	double	1000000	0.000951723	0	16.8116
copy	vector	double	10000000	0.00930992	0	17.186
copy	vector	double	100000000	0.101115	0	15.8236
