func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000848926	0.954147	11.4498
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00173512	0.933654	11.2039
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00257059	0.945308	11.3437
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00344257	0.941157	11.2939
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.0043074	0.940242	11.2829
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00512637	0.948039	11.3765
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00592057	0.957677	11.4921
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00680499	0.952243	11.4269
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.0076705	0.950395	11.4047
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00849824	0.953138	11.4377
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00171124	0.47334	11.3602
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00340058	0.476389	11.4333
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00515548	0.471343	11.3122
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.0068161	0.475345	11.4083
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00852086	0.475304	11.4073
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0103129	0.471252	11.3101
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0118645	0.477896	11.4695
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0135711	0.477485	11.4596
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0152944	0.476646	11.4395
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0171196	0.473142	11.3554
