func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000360312	2.24805
m_tan(CRS)	CRS	float	20000	20000	0.000657671	2.46324
m_tan(CRS)	CRS	float	30000	30000	0.000955412	2.54341
m_tan(CRS)	CRS	float	40000	40000	0.00125487	2.58194
m_tan(CRS)	CRS	float	50000	50000	0.00144539	2.80201
m_tan(CRS)	CRS	float	60000	60000	0.00172294	2.82076
m_tan(CRS)	CRS	float	70000	70000	0.00200021	2.8347
m_tan(CRS)	CRS	float	80000	80000	0.00211916	3.05782
m_tan(CRS)	CRS	float	90000	90000	0.00219605	3.31959
m_tan(CRS)	CRS	float	100000	100000	0.00229593	3.52799
m_tan(CRS)	CRS	double	10000	10000	0.00126265	0.641508
m_tan(CRS)	CRS	double	20000	20000	0.00246266	0.657824
m_tan(CRS)	CRS	double	30000	30000	0.00366494	0.66304
m_tan(CRS)	CRS	double	40000	40000	0.00486326	0.666219
m_tan(CRS)	CRS	double	50000	50000	0.00610387	0.663514
m_tan(CRS)	CRS	double	60000	60000	0.0073341	0.662658
m_tan(CRS)	CRS	double	70000	70000	0.00856767	0.66179
m_tan(CRS)	CRS	double	80000	80000	0.00978989	0.661907
m_tan(CRS)	CRS	double	90000	90000	0.0109729	0.664363
m_tan(CRS)	CRS	double	100000	100000	0.012223	0.662686
