func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.00035933	2.2542
m_sqrt(CRS)	CRS	float	20000	20000	0.000709826	2.28225
m_sqrt(CRS)	CRS	float	30000	30000	0.00177647	1.36788
m_sqrt(CRS)	CRS	float	40000	40000	0.00238461	1.35871
m_sqrt(CRS)	CRS	float	50000	50000	0.00296761	1.36474
m_sqrt(CRS)	CRS	float	60000	60000	0.00340767	1.4262
m_sqrt(CRS)	CRS	float	70000	70000	0.00397859	1.42513
m_sqrt(CRS)	CRS	float	80000	80000	0.00451722	1.43451
m_sqrt(CRS)	CRS	float	90000	90000	0.00505675	1.44164
m_sqrt(CRS)	CRS	float	100000	100000	0.00563277	1.43801
m_sqrt(CRS)	CRS	double	10000	10000	0.000520468	1.55629
m_sqrt(CRS)	CRS	double	20000	20000	0.00225445	0.718578
m_sqrt(CRS)	CRS	double	30000	30000	0.00334838	0.725725
m_sqrt(CRS)	CRS	double	40000	40000	0.00447073	0.724715
m_sqrt(CRS)	CRS	double	50000	50000	0.00554172	0.73082
m_sqrt(CRS)	CRS	double	60000	60000	0.00664032	0.731892
m_sqrt(CRS)	CRS	double	70000	70000	0.00775881	0.730782
m_sqrt(CRS)	CRS	double	80000	80000	0.00887235	0.730359
m_sqrt(CRS)	CRS	double	90000	90000	0.0099438	0.73312
m_sqrt(CRS)	CRS	double	100000	100000	0.0110298	0.734376
