func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00686001	0.291545
matvec(Dense)	Dense	float	2000	2000	0.000592607	13.4997
matvec(Dense)	Dense	float	3000	3000	0.000808433	22.2653
matvec(Dense)	Dense	float	4000	4000	0.00120261	26.6087
matvec(Dense)	Dense	float	5000	5000	0.0014614	34.2138
matvec(Dense)	Dense	float	6000	6000	0.00203347	35.4075
matvec(Dense)	Dense	float	7000	7000	0.00245539	39.9122
matvec(Dense)	Dense	float	8000	8000	0.0031654	40.4372
matvec(Dense)	Dense	float	9000	9000	0.0037874	42.7734
matvec(Dense)	Dense	float	10000	10000	0.00470593	42.4996
matvec(Dense)	Dense	double	1000	1000	0.000540582	3.69972
matvec(Dense)	Dense	double	2000	2000	0.00082971	9.64193
matvec(Dense)	Dense	double	3000	3000	0.00117546	15.3131
matvec(Dense)	Dense	double	4000	4000	0.00179627	17.8147
matvec(Dense)	Dense	double	5000	5000	0.0024705	20.2389
matvec(Dense)	Dense	double	6000	6000	0.00344547	20.897
matvec(Dense)	Dense	double	7000	7000	0.00442658	22.139
matvec(Dense)	Dense	double	8000	8000	0.00576463	22.2044
matvec(Dense)	Dense	double	9000	9000	0.0072719	22.2775
matvec(Dense)	Dense	double	10000	10000	0.00871873	22.9391
