func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sinh	vector	float	1000	4.25461e-05	0.0235039	0.188031
sinh	vector	float	10000	4.1468e-05	0.24115	1.9292
sinh	vector	float	100000	6.33576e-05	1.57834	12.6267
sinh	vector	float	1000000	0.000211648	4.72483	37.7987
sinh	vector	float	10000000	0.00159709	6.26137	50.091
sinh	vector	float	100000000	0.0131202	7.62182	60.9746
sinh	vector	double	1000	6.10851e-05	0.0163706	0.26193
sinh	vector	double	10000	6.66345e-05	0.150072	2.40116
sinh	vector	double	100000	0.000193982	0.515511	8.24817
sinh	vector	double	1000000	0.00111949	0.893264	14.2922
sinh	vector	double	10000000	0.0103472	0.966444	15.4631
sinh	vector	double	100000000	0.100298	0.997032	15.9525
