func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(CRS)	CRS	float	10000	10000	0.000327716	2.47165
m_reciprocal(CRS)	CRS	float	20000	20000	0.000589042	2.75023
m_reciprocal(CRS)	CRS	float	30000	30000	0.000852943	2.84896
m_reciprocal(CRS)	CRS	float	40000	40000	0.00111666	2.90151
m_reciprocal(CRS)	CRS	float	50000	50000	0.00135018	2.9996
m_reciprocal(CRS)	CRS	float	60000	60000	0.00160748	3.02336
m_reciprocal(CRS)	CRS	float	70000	70000	0.00186421	3.04151
m_reciprocal(CRS)	CRS	float	80000	80000	0.00212268	3.05274
m_reciprocal(CRS)	CRS	float	90000	90000	0.00220623	3.30427
m_reciprocal(CRS)	CRS	float	100000	100000	0.00230124	3.51984
m_reciprocal(CRS)	CRS	double	10000	10000	0.000387105	2.09245
m_reciprocal(CRS)	CRS	double	20000	20000	0.000705655	2.29574
m_reciprocal(CRS)	CRS	double	30000	30000	0.00102856	2.36252
m_reciprocal(CRS)	CRS	double	40000	40000	0.00134984	2.40028
m_reciprocal(CRS)	CRS	double	50000	50000	0.00167283	2.42105
m_reciprocal(CRS)	CRS	double	60000	60000	0.00199646	2.4343
m_reciprocal(CRS)	CRS	double	70000	70000	0.00231594	2.44825
m_reciprocal(CRS)	CRS	double	80000	80000	0.00263793	2.45647
m_reciprocal(CRS)	CRS	double	90000	90000	0.00297419	2.45109
m_reciprocal(CRS)	CRS	double	100000	100000	0.00333914	2.42578
