func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	2.94626e-05	33.9414	271.531
sm_add(Dense,Dense)	Dense	float	2000	2000	0.00157851	2.53403	20.2722
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00349739	2.57335	20.5868
sm_add(Dense,Dense)	Dense	float	4000	4000	0.00619186	2.58404	20.6723
sm_add(Dense,Dense)	Dense	float	5000	5000	0.00977465	2.55764	20.4611
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0140634	2.55983	20.4787
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0188862	2.59449	20.7559
sm_add(Dense,Dense)	Dense	float	8000	8000	0.0249498	2.56515	20.5212
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0311112	2.60357	20.8285
sm_add(Dense,Dense)	Dense	float	10000	10000	0.0388974	2.57086	20.5669
sm_add(Dense,Dense)	Dense	double	1000	1000	0.000695874	1.43704	22.9927
sm_add(Dense,Dense)	Dense	double	2000	2000	0.00314466	1.272	20.352
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00705773	1.2752	20.4032
sm_add(Dense,Dense)	Dense	double	4000	4000	0.0125026	1.27974	20.4758
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0195006	1.28201	20.5122
sm_add(Dense,Dense)	Dense	double	6000	6000	0.028067	1.28265	20.5223
sm_add(Dense,Dense)	Dense	double	7000	7000	0.0377907	1.29662	20.7459
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0506857	1.26268	20.2029
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0647833	1.25032	20.0052
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0807294	1.23871	19.8193
