func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	3.3637e-05	29.7292	237.833
sm_div(Dense,Dense)	Dense	float	2000	2000	0.00158037	2.53105	20.2484
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00350694	2.56634	20.5307
sm_div(Dense,Dense)	Dense	float	4000	4000	0.00618646	2.58629	20.6903
sm_div(Dense,Dense)	Dense	float	5000	5000	0.00978026	2.55617	20.4494
sm_div(Dense,Dense)	Dense	float	6000	6000	0.0140549	2.56138	20.491
sm_div(Dense,Dense)	Dense	float	7000	7000	0.0189567	2.58484	20.6787
sm_div(Dense,Dense)	Dense	float	8000	8000	0.0250051	2.55948	20.4759
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0311319	2.60183	20.8147
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0389635	2.56651	20.532
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000694122	1.44067	23.0507
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00314834	1.27051	20.3282
sm_div(Dense,Dense)	Dense	double	3000	3000	0.007064	1.27407	20.385
sm_div(Dense,Dense)	Dense	double	4000	4000	0.0125199	1.27797	20.4475
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0194711	1.28395	20.5433
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0280725	1.28239	20.5183
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0377946	1.29648	20.7437
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0506115	1.26453	20.2325
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0647146	1.25165	20.0264
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0806068	1.24059	19.8494
