func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.75065e-05	0.114243	0.456973	
sv_mul	float	10000	2.62631e-05	0.761525	3.0461	
sv_mul	float	100000	0.000145601	1.37362	5.49447	
sv_mul	float	1000000	0.000837549	2.38792	9.55168	
sv_mul	float	10000000	0.026248	0.761962	3.04785	
sv_mul	float	100000000	0.226912	0.881397	3.52559	
sv_mul	double	1000	1.80342e-05	0.1109	0.887203	
sv_mul	double	10000	3.44992e-05	0.579724	4.63779	
sv_mul	double	100000	0.000145521	1.37438	10.995	
sv_mul	double	1000000	0.00155302	1.28781	10.3025	
sv_mul	double	10000000	0.0467375	0.427922	3.42338	
sv_mul	double	100000000	0.415446	0.481411	3.85129	
