func	prec	M	N	K	time[sec]	perf[GFLOPS] 
matmul(Dense,Dense,Dense)	float	1000	1000	1000	0.017887	111.813	
matmul(Dense,Dense,Dense)	float	2000	2000	2000	0.0105283	1519.72	
matmul(Dense,Dense,Dense)	float	3000	3000	3000	0.028108	1921.16	
matmul(Dense,Dense,Dense)	float	4000	4000	4000	0.0613176	2087.49	
matmul(Dense,Dense,Dense)	float	5000	5000	5000	0.12168	2054.58	
matmul(Dense,Dense,Dense)	double	1000	1000	1000	0.0280081	71.408	
matmul(Dense,Dense,Dense)	double	2000	2000	2000	0.209557	76.3516	
matmul(Dense,Dense,Dense)	double	3000	3000	3000	0.684971	78.8355	
matmul(Dense,Dense,Dense)	double	4000	4000	4000	1.63068	78.4949	
matmul(Dense,Dense,Dense)	double	5000	5000	5000	3.1965	78.2105	
