func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	0.000931468	0.00322072	0.0085886	
xpay	float	10000	0.000975313	0.0307594	0.082025	
xpay	float	100000	0.00138847	0.216065	0.576174	
xpay	float	1000000	0.00536379	0.559306	1.49148	
xpay	float	10000000	0.0381574	0.786217	2.09658	
xpay	float	100000000	0.393481	0.762426	2.03313	
xpay	double	1000	0.000731971	0.00409852	0.0218588	
xpay	double	10000	0.000774967	0.0387113	0.20646	
xpay	double	100000	0.00118361	0.253462	1.3518	
xpay	double	1000000	0.00480568	0.624261	3.32939	
xpay	double	10000000	0.04162	0.720807	3.8443	
xpay	double	100000000	0.419551	0.71505	3.8136	
