func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	1.76516e-05	0.113304	0.453217	
sv_sub	float	10000	2.43568e-05	0.821126	3.2845	
sv_sub	float	100000	0.000117582	1.70094	6.80375	
sv_sub	float	1000000	0.000929412	2.1519	8.60759	
sv_sub	float	10000000	0.0264152	0.75714	3.02856	
sv_sub	float	100000000	0.24179	0.827164	3.30866	
sv_sub	double	1000	0.0074827	0.000267283	0.00213827	
sv_sub	double	10000	0.00764058	0.0026176	0.0209408	
sv_sub	double	100000	0.00759636	0.0263284	0.210627	
sv_sub	double	1000000	0.00160969	1.24248	9.9398	
sv_sub	double	10000000	0.0562472	0.355573	2.84459	
sv_sub	double	100000000	0.483653	0.41352	3.30816	
