func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	0.00183205	0.00109168	0.00655005	
vv_mul	float	10000	0.00189989	0.0105269	0.0631617	
vv_mul	float	100000	0.00301961	0.0662336	0.397402	
vv_mul	float	1000000	0.0125373	0.159524	0.957143	
vv_mul	float	10000000	0.0976841	0.204742	1.22845	
