func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.00140688	0.00142159	0.00568635	
sv_div	float	10000	2.55876e-05	0.781629	3.12651	
sv_div	float	100000	0.000122098	1.63803	6.55211	
sv_div	float	1000000	0.000907573	2.20368	8.81472	
sv_div	float	10000000	0.0260814	0.766829	3.06731	
sv_div	float	100000000	0.204751	0.976796	3.90718	
sv_div	double	1000	1.72445e-05	0.115979	0.927832	
sv_div	double	10000	3.66538e-05	0.545646	4.36517	
sv_div	double	100000	0.000168822	1.18468	9.47745	
sv_div	double	1000000	0.0017523	1.14136	9.13088	
sv_div	double	10000000	0.0414433	0.482587	3.8607	
sv_div	double	100000000	0.449604	0.444836	3.55869	
