func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.73812e-05	0.115067	0.690401	
vv_mul	float	10000	2.63798e-05	0.758156	4.54894	
vv_mul	float	100000	0.000119049	1.67998	10.0799	
vv_mul	float	1000000	0.000851029	2.3501	14.1006	
vv_mul	float	10000000	0.0291371	0.686411	4.11847	
vv_mul	float	100000000	0.232704	0.859463	5.15678	
vv_mul	double	1000	1.82839e-05	0.109386	1.31263	
vv_mul	double	10000	3.37088e-05	0.593317	7.1198	
vv_mul	double	100000	0.000154546	1.29411	15.5294	
vv_mul	double	1000000	0.00225164	0.88824	10.6589	
vv_mul	double	10000000	0.0526336	0.379985	4.55982	
vv_mul	double	100000000	0.454666	0.439883	5.2786	
