func	prec	M	N	time[sec]	perf[GFLOPS] 
mscal(CRS)	float	1000	1000	0.000808689	0.100162	0.801297	
mscal(CRS)	float	10000	10000	9.38682e-05	8.62912	69.033	
mscal(CRS)	float	100000	100000	0.00596514	1.35789	10.8631	
mscal(CRS)	float	1000000	1000000	0.0834467	0.97068	7.76544	
mscal(CRS)	double	1000	1000	6.92145e-05	1.17028	18.7244	
mscal(CRS)	double	10000	10000	0.000186771	4.33685	69.3897	
mscal(CRS)	double	100000	100000	0.015942	0.508091	8.12945	
mscal(CRS)	double	1000000	1000000	0.0807493	1.00311	16.0497	
