func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.000315942	0.00633027	0.0253211	
sv_add	float	10000	2.88463e-05	0.69333	2.77332	
sv_add	float	100000	0.000115477	1.73195	6.92779	
sv_add	float	1000000	0.000847412	2.36013	9.44051	
sv_add	float	10000000	0.0260007	0.76921	3.07684	
sv_add	float	100000000	0.247412	0.808369	3.23348	
sv_add	double	1000	1.83096e-05	0.109232	0.873859	
sv_add	double	10000	3.49036e-05	0.573007	4.58405	
sv_add	double	100000	0.000150652	1.32756	10.6205	
sv_add	double	1000000	0.0015587	1.28312	10.265	
sv_add	double	10000000	0.0550672	0.363193	2.90554	
sv_add	double	100000000	0.462118	0.43279	3.46232	
