func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00183285	0.00109119	0.00436478	
sv_add	float	10000	0.00190298	0.0105098	0.0420392	
sv_add	float	100000	0.00299681	0.0667376	0.26695	
sv_add	float	1000000	0.0125867	0.158897	0.63559	
sv_add	float	10000000	0.0959932	0.208348	0.833393	
