func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.62369e-05	0.123176	0.739057	
vv_div	float	10000	2.48298e-05	0.805484	4.8329	
vv_div	float	100000	0.000120647	1.65773	9.94637	
vv_div	float	1000000	0.000971055	2.05962	12.3577	
vv_div	float	10000000	0.0301514	0.66332	3.97992	
vv_div	float	100000000	0.249027	0.803125	4.81875	
vv_div	double	1000	0.000670601	0.0029824	0.0357888	
vv_div	double	10000	3.66536e-05	0.545649	6.54779	
vv_div	double	100000	0.000263206	0.759862	9.11834	
vv_div	double	1000000	0.00189237	1.05688	12.6825	
vv_div	double	10000000	0.0477571	0.418786	5.02544	
vv_div	double	100000000	0.495756	0.403424	4.84109	
