func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.000238235	0.00419753	0.0335802	
tanh	float	10000	4.64416e-05	0.215324	1.72259	
tanh	float	100000	0.000169908	0.588555	4.70844	
tanh	float	1000000	0.00123519	0.80959	6.47672	
tanh	float	10000000	0.0112119	0.89191	7.13528	
tanh	float	100000000	0.110992	0.900969	7.20775	
tanh	double	1000	1.23765e-05	0.0807983	1.29277	
tanh	double	10000	2.92265e-05	0.342155	5.47448	
tanh	double	100000	0.000259478	0.385389	6.16623	
tanh	double	1000000	0.00202553	0.493699	7.89918	
tanh	double	10000000	0.0193905	0.515715	8.25144	
tanh	double	100000000	0.191807	0.521357	8.34171	
