func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	6.42107e-05	2.52294	
matvec(CRS)	float	10000	10000	0.000188626	8.58843	
matvec(CRS)	float	100000	100000	0.00952004	1.70167	
matvec(CRS)	float	1000000	1000000	0.104553	1.54946	
matvec(CRS)	double	1000	1000	2.61183e-05	6.20255	
matvec(CRS)	double	10000	10000	0.000224049	7.23056	
matvec(CRS)	double	100000	100000	0.0151372	1.07021	
matvec(CRS)	double	1000000	1000000	0.152308	1.06364	
