func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	0.000486062	0.0041147	0.0246882	
axpy	float	10000	0.000487871	0.0409945	0.245967	
axpy	float	100000	0.000505038	0.39601	2.37606	
axpy	float	1000000	0.000602608	3.31891	19.9134	
axpy	float	10000000	0.00168857	11.8443	71.066	
axpy	float	100000000	0.012471	16.0373	96.2236	
axpy	double	1000	0.000432385	0.00462551	0.0555061	
axpy	double	10000	0.000450844	0.0443613	0.532335	
axpy	double	100000	0.0004412	0.45331	5.43971	
axpy	double	1000000	0.000664231	3.011	36.132	
axpy	double	10000000	0.00282289	7.08495	85.0194	
axpy	double	100000000	0.0244105	8.19318	98.3182	
