func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00370602	539.663
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00435051	1551.54
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00869647	1839.83
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154351	2024.6
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0260598	2072.16
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0416231	2060.15
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0611213	2094.2
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.088949	2048.93
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122994	2032.63
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0278877	71.7163
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0888006	76.013
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.209875	76.236
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.407829	76.6252
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.680491	79.3545
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08574	78.9787
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61931	79.0458
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31114	78.8572
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.1739	78.7675
