func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	vector	float	1000	0.000186229	0.00536974	0.0429579
scal	vector	float	10000	0.000206018	0.0485395	0.388316
scal	vector	float	100000	0.000206363	0.484583	3.87667
scal	vector	float	1000000	0.000310037	3.22543	25.8034
scal	vector	float	10000000	0.00108047	9.25523	74.0419
scal	vector	float	100000000	0.00879852	11.3656	90.9244
scal	vector	double	1000	0.000457481	0.00218588	0.0349741
scal	vector	double	10000	0.000422003	0.0236965	0.379144
scal	vector	double	100000	0.000421236	0.237396	3.79834
scal	vector	double	1000000	0.000413052	2.421	38.736
scal	vector	double	10000000	0.00195367	5.11858	81.8972
scal	vector	double	100000000	0.0168216	5.94473	95.1157
