func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	vector	float	1000	0.000186692	0.00535641	0.0428513
tanh	vector	float	10000	1.19434e-05	0.837283	6.69826
tanh	vector	float	100000	0.000153721	0.650527	5.20422
tanh	vector	float	1000000	0.00027961	3.57641	28.6113
tanh	vector	float	10000000	0.00274042	3.64907	29.1926
tanh	vector	float	100000000	0.0299364	3.34042	26.7233
tanh	vector	double	1000	7.89276e-06	0.126698	2.02717
tanh	vector	double	10000	1.51798e-05	0.65877	10.5403
tanh	vector	double	100000	6.60236e-05	1.51461	24.2337
tanh	vector	double	1000000	0.000451462	2.21503	35.4404
tanh	vector	double	10000000	0.00528971	1.89046	30.2474
tanh	vector	double	100000000	0.0528711	1.89139	30.2623
