func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	4.18981e-05	23.8674	286.409
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.002011	1.98906	23.8688
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00924174	0.973842	11.6861
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.0161357	0.991591	11.8991
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.010486	2.38414	28.6097
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.0269474	1.33593	16.0312
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.0275783	1.77676	21.3211
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.0316768	2.0204	24.2448
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0349545	2.31729	27.8075
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0574043	1.74203	20.9044
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	7.63742e-05	13.0934	314.242
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00891622	0.448621	10.7669
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.0216304	0.41608	9.98592
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.0357446	0.44762	10.7429
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.0306214	0.816423	19.5941
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.0447977	0.803612	19.2867
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.111885	0.437951	10.5108
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0610247	1.04876	25.1701
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.11878	0.681934	16.3664
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.104656	0.955513	22.9323
