func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	vector	float	1000	0.000128008	0.015624	0.0624961
sv_mul	vector	float	10000	0.000161327	0.123972	0.495886
sv_mul	vector	float	100000	0.000457725	0.436944	1.74777
sv_mul	vector	float	1000000	0.00364829	0.548202	2.19281
sv_mul	vector	float	10000000	0.0341928	0.584918	2.33967
sv_mul	vector	float	100000000	0.329287	0.607372	2.42949
sv_mul	vector	double	1000	0.00015354	0.013026	0.104208
sv_mul	vector	double	10000	0.000212892	0.0939442	0.751554
sv_mul	vector	double	100000	0.00103726	0.192816	1.54253
sv_mul	vector	double	1000000	0.00702882	0.284543	2.27634
sv_mul	vector	double	10000000	0.0664771	0.300856	2.40685
sv_mul	vector	double	100000000	0.654007	0.305807	2.44646
