func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000205911	4.85646	58.2775
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00057205	6.9924	83.9088
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00129935	6.92652	83.1182
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00215016	7.44129	89.2955
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.00331988	7.53039	90.3647
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.00460757	7.81323	93.7587
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.00613487	7.98713	95.8455
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.00795011	8.05021	96.6025
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.00998736	8.11025	97.323
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0122854	8.13973	97.6768
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000372091	2.68752	64.5004
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00116384	3.4369	82.4857
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.0023861	3.77185	90.5244
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.00408738	3.91448	93.9476
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.00626711	3.98908	95.7379
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.00892701	4.03271	96.7849
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120522	4.06563	97.5752
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156373	4.09278	98.2267
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197041	4.11082	98.6598
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242738	4.11967	98.872
