func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000820779	1.21836	14.6203
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00908396	0.440337	5.28404
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.0222767	0.404009	4.84811
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.0150091	1.06602	12.7922
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0175494	1.42455	17.0946
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0522495	0.689002	8.26803
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0307212	1.59499	19.1399
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0616394	1.0383	12.4596
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0560896	1.44412	17.3294
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.05872	1.703	20.436
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000367376	2.72201	65.3283
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.0127509	0.313704	7.5289
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.0235675	0.381882	9.16517
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0418566	0.382258	9.17419
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0399698	0.625472	15.0113
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0664278	0.541942	13.0066
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0856248	0.572264	13.7343
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0777659	0.822982	19.7516
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.105443	0.76819	18.4366
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.171822	0.581999	13.968
