func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0103546	193.151
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00386427	1746.77
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00807496	1981.43
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0151675	2060.33
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0253376	2131.22
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0404596	2119.4
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0595693	2148.76
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0872829	2088.04
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.120853	2068.64
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0271573	73.645
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0863115	78.2051
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.204059	78.4088
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.396926	78.73
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.666328	81.0412
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.06305	80.664
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.5862	80.696
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.27069	80.2621
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.1192	80.1487
