func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	vector	float	1000	1.40257e-05	0.0712979	0.285191
sum	vector	float	10000	1.44506e-05	0.692011	2.76804
sum	vector	float	100000	1.94896e-05	5.13095	20.5238
sum	vector	float	1000000	4.80071e-05	20.8303	83.321
sum	vector	float	10000000	0.000490207	20.3995	81.5981
sum	vector	float	100000000	0.031643	3.16026	12.641
sum	vector	double	1000	1.53682e-05	0.0650694	0.520555
sum	vector	double	10000	1.45143e-05	0.688976	5.51181
sum	vector	double	100000	1.68509e-05	5.93441	47.4753
sum	vector	double	1000000	4.91354e-05	20.3519	162.815
sum	vector	double	10000000	0.00662989	1.50832	12.0666
sum	vector	double	100000000	0.0601287	1.6631	13.3048
