func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(Dense,Dense)	Dense	float	1000	1000	0.000196786	5.08166	40.6533
sm_sub(Dense,Dense)	Dense	float	2000	2000	0.000525023	7.61871	60.9497
sm_sub(Dense,Dense)	Dense	float	3000	3000	0.00108188	8.31889	66.5511
sm_sub(Dense,Dense)	Dense	float	4000	4000	0.00172033	9.30057	74.4045
sm_sub(Dense,Dense)	Dense	float	5000	5000	0.00251279	9.94911	79.5929
sm_sub(Dense,Dense)	Dense	float	6000	6000	0.00352401	10.2156	81.7252
sm_sub(Dense,Dense)	Dense	float	7000	7000	0.00473116	10.3569	82.8549
sm_sub(Dense,Dense)	Dense	float	8000	8000	0.0062725	10.2033	81.6261
sm_sub(Dense,Dense)	Dense	float	9000	9000	0.00796047	10.1753	81.4022
sm_sub(Dense,Dense)	Dense	float	10000	10000	0.00953359	10.4892	83.9138
sm_sub(Dense,Dense)	Dense	double	1000	1000	0.000239468	4.17593	66.8149
sm_sub(Dense,Dense)	Dense	double	2000	2000	0.000726596	5.50513	88.082
sm_sub(Dense,Dense)	Dense	double	3000	3000	0.00169543	5.30839	84.9342
sm_sub(Dense,Dense)	Dense	double	4000	4000	0.00281338	5.68711	90.9938
sm_sub(Dense,Dense)	Dense	double	5000	5000	0.00427572	5.84697	93.5515
sm_sub(Dense,Dense)	Dense	double	6000	6000	0.00609194	5.90944	94.5511
sm_sub(Dense,Dense)	Dense	double	7000	7000	0.00819376	5.98016	95.6826
sm_sub(Dense,Dense)	Dense	double	8000	8000	0.0106215	6.02551	96.4081
sm_sub(Dense,Dense)	Dense	double	9000	9000	0.0133856	6.05129	96.8206
sm_sub(Dense,Dense)	Dense	double	10000	10000	0.0164625	6.07441	97.1905
