func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	vector	float	1000	0.000168811	0.00592379	0.0473903
scal	vector	float	10000	0.000184944	0.0540704	0.432563
scal	vector	float	100000	0.000188916	0.529336	4.23469
scal	vector	float	1000000	0.000409565	2.44162	19.5329
scal	vector	float	10000000	0.00128992	7.7524	62.0192
scal	vector	float	100000000	0.00860687	11.6186	92.949
scal	vector	double	1000	0.000653567	0.00153006	0.024481
scal	vector	double	10000	0.000423893	0.0235909	0.377454
scal	vector	double	100000	0.000191293	0.522758	8.36412
scal	vector	double	1000000	0.000538047	1.85857	29.7372
scal	vector	double	10000000	0.00202766	4.93179	78.9086
scal	vector	double	100000000	0.0167711	5.96265	95.4025
