func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0100855	198.304
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0270593	249.452
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0556806	287.353
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0703757	444.045
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.116134	464.982
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.195948	437.617
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.257133	497.796
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.385194	473.138
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.473734	527.722
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0161419	123.901
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0292732	230.586
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0782517	204.468
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.133487	234.105
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.2013	268.257
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.327998	261.435
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.480615	266.325
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.688669	264.641
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.932145	268.199
