func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	vector	float	1000	1.86333e-07	5.36673	42.9338
scal	vector	float	10000	1.5799e-06	6.32951	50.6361
scal	vector	float	100000	5.97397e-06	16.7393	133.914
scal	vector	float	1000000	3.60908e-05	27.7079	221.663
scal	vector	float	10000000	0.00302181	3.30927	26.4742
scal	vector	float	100000000	0.0299597	3.33782	26.7025
scal	vector	double	1000	2.42133e-07	4.12996	66.0793
scal	vector	double	10000	6.2654e-06	1.59607	25.5371
scal	vector	double	100000	7.32783e-06	13.6466	218.346
scal	vector	double	1000000	6.6588e-05	15.0177	240.284
scal	vector	double	10000000	0.00576394	1.73492	27.7588
scal	vector	double	100000000	0.0695342	1.43814	23.0102
